Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S09969,Math,Its adult.,10/28/2024,notdone,F,No
S09025,Geography,Issue provide ask.,10/10/2024, not done ,D,No
S03520,Geography,Goal every.,2/28/2025,Not Done,D,No
S11040,Science,Become sort time.,2/15/2025, not done ,A+, 
S01259,History,Get glass customer character.,11/6/2024,Done,B,Yes
S09790,Math,Sense sound within.,3/5/2025,Done,B-,Yes
S04623,Science,Couple understand note.,12/6/2024, pending ,B,Yes
S09645,History,Clear another quickly major.,1/18/2025,not done,D,No
S12025,Arabic,Trouble.,12/9/2024,DONE,B, 
S01735,History,Popular wrong together.,9/26/2024,Done ,B-,Yes
S11316,English,Property.,12/22/2024,Done,A,No
S07975,Arabic,This land decision.,12/17/2024,Done,F,Yes
S10442,Math,Population agency.,9/17/2024,pending,B, 
S10225,English,Role with.,10/4/2024,Not Done,A,Yes
S04713,Arabic,Visit new realize.,11/23/2024,NOT DONE,C,Yes
S10038,History,Region bar.,11/23/2024,DONE,A,Yes
S04794,Geography,Him.,2/26/2025,Not Done,B-,Yes
S09608,Math,Increase common board.,11/27/2024,Pend,A,No
S05405,Arabic,Before upon resource.,9/26/2024,pending,B-,No
S10776,Science,Actually couple but.,9/10/2024,Done ,A, 
S06981,Geography,Soldier manager likely.,1/24/2025,notdone,C-,Yes
S10762,English,Knowledge sport.,9/28/2024, Done ,A+, 
S00443,Geography,Fact this.,2/8/2025,Done,A,Yes
S07227,Arabic,Music check change hold.,3/5/2025,Done ,F, 
S10214,Geography,Each garden price.,1/14/2025, not done ,A,No
S08344,Geography,Network make.,10/29/2024,done,D,No
S04448,Math,Away.,12/12/2024,notdone,A+,No
S00451,History,Significant.,1/12/2025,Pend,F,No
S03491,English,Southern Mrs put.,1/5/2025,Done ,B-,Yes
S02844,Math,Born before.,9/9/2024, not done ,C,No
S01207,Science,Worker hear however leave.,12/29/2024,DONE,D, 
S00021,Geography,Whose economic.,1/17/2025, pending ,C,No
S11947,Science,Public smile despite.,10/31/2024,notdone,B,No
S07807,History,Woman herself.,2/23/2025,Done,F, 
S02079,Arabic,Mention spend.,3/8/2025,Done ,B, 
S10793,English,Him former apply.,10/26/2024,NOT DONE,D, 
S05861,Geography,Information health.,12/15/2024,Done,B, 
S09253,Geography,Sign subject part.,9/29/2024,done,A,Yes
S04939,Math,Common green water.,12/5/2024,DONE,C-,No
S00448,English,Everybody film.,1/27/2025,Not Done,F,Yes
S06726,Science,Too peace middle eat.,10/22/2024,pending,C-, 
S00404,History,Class piece future.,3/6/2025,notdone,F,No
S02703,Geography,Big important commercial.,11/10/2024,PENDING,C-,Yes
S06733,Math,Bed Congress.,10/17/2024,notdone,A+, 
S06954,English,Act feel.,11/11/2024,Done ,B-,No
S01033,English,Much computer hope end.,3/5/2025,done,A,Yes
S09339,Science,Watch on.,12/9/2024,Not Done,C-,No
S09318,English,Free probably develop.,1/19/2025, not done ,A,No
S05835,History,Million many.,11/8/2024,DONE,F, 
S05498,Arabic,Artist economy growth.,12/17/2024,Pend,A, 
S02392,Science,Into south idea including.,3/5/2025,Done ,A+,Yes
S01205,Arabic,Throughout economy analysis.,1/9/2025,NOT DONE,A+,Yes
S01208,English,It daughter expert.,1/7/2025,Pending,C, 
S11913,Math,Mother.,11/9/2024,not done,C-, 
S11976,English,Office prevent.,2/1/2025,NOT DONE,A, 
S07134,Geography,Foreign dinner.,2/9/2025, pending ,A+, 
S06542,Arabic,Prepare those keep.,12/2/2024,notdone,A,No
S08528,Arabic,Cold institution.,1/31/2025,done,A, 
S04259,Math,Course herself hit few.,10/11/2024,DONE,C-,Yes
S00516,Geography,Beat.,2/18/2025,notdone,A+, 
S03709,English,Should will.,11/7/2024,DONE,A+, 
S09813,Arabic,Almost quickly.,2/18/2025, Done ,D,Yes
S06063,Arabic,Discussion bag attention.,12/29/2024,DONE,F,Yes
S05349,Arabic,Along something.,2/11/2025,Done,F,No
S05269,History,Compare big establish.,2/15/2025,DONE,C-, 
S01308,Geography,Cold agent.,9/11/2024,done,C-,Yes
S03220,Math,Growth of.,12/22/2024,DONE,B-, 
S00725,English,Outside field.,10/6/2024,Done ,C,Yes
S02903,English,Movement raise term.,1/7/2025,pending,B-, 
S00863,Math,Seat little.,11/15/2024,Done,C-,Yes
S10952,Science,Truth step color.,1/3/2025,Done,D, 
S01589,Arabic,Yes white.,11/10/2024, not done ,D, 
S11833,Geography,Play read.,10/30/2024,notdone,F,No
S04437,Arabic,Black floor.,2/15/2025,DONE,A+, 
S02782,History,Benefit program should.,9/29/2024,done,A+,No
S00931,English,Simply resource someone.,3/1/2025, not done ,B,Yes
S03050,Geography,Nearly challenge.,11/14/2024,Done ,B,Yes
S12155,Math,Teacher crime listen.,9/26/2024,pending,B, 
S02547,English,Base federal.,10/15/2024,done,B-, 
S10764,Science,Way dog service.,1/16/2025, Done ,A+,Yes
S05058,History,Else herself participant.,10/13/2024, Done ,D,No
S01736,History,Stock course team.,10/25/2024, Done ,D, 
S05585,Arabic,Pull prepare.,1/2/2025,not done,C,No
S02591,Science,Like church.,12/23/2024, Done ,B,No
S08727,Geography,Affect others.,10/2/2024,Pending,C, 
S11777,Science,Goal.,2/14/2025,Done,A,No
S05263,History,Recognize maintain within.,2/13/2025,NOT DONE,B, 
S08215,Math,Crime son break.,2/26/2025, pending ,C-,No
S05585,Science,Language pick bag.,1/19/2025,DONE,B,No
S04993,English,Play they college.,10/20/2024, Done ,F,No
S04857,Science,Range court.,10/18/2024,notdone,D,No
S02561,Arabic,Note glass name.,9/17/2024,Pending,D,Yes
S10258,History,Science cost.,12/31/2024,not done,F,No
S05173,History,Never teach enter.,10/17/2024, not done ,B-, 
S08893,History,Window expect father.,12/27/2024,Not Done,B, 
S03841,Geography,Trade treat.,10/29/2024,PENDING,A,Yes
S07359,English,Wide foreign network.,9/30/2024,NOT DONE,B-, 
S02568,Math,Yeah again.,12/20/2024,done,C,Yes
S09186,Math,Close social.,11/1/2024,not done,C,No
S11745,Math,Page pretty but.,10/5/2024,DONE,A,No
S02036,Geography,Wall player reason.,10/4/2024,NOT DONE,A,No
S07995,Arabic,Which sea.,9/26/2024,Done ,D,No
S07460,Arabic,Behavior away.,2/27/2025,Done ,C-,No
S01519,Geography,Leg serious accept.,11/1/2024,Not Done,B,No
S01723,Arabic,Poor.,3/2/2025,PENDING,B, 
S02382,Science,Receive open loss power.,9/24/2024, pending ,D, 
S02518,Arabic,Himself support.,12/10/2024, not done ,F,Yes
S04794,Arabic,Condition today modern.,2/28/2025,Done,A+,Yes
S03375,Geography,City past.,9/25/2024,notdone,A+,Yes
S01738,Math,Many hand think.,11/23/2024,done,A+, 
S10606,English,Process onto teacher.,2/26/2025, Done ,D,No
S08082,Arabic,Prepare president room.,11/11/2024,notdone,B-, 
S00178,English,Age teacher collection.,2/10/2025,Done,A,Yes
S01549,Math,Including policy same.,10/30/2024,NOT DONE,A+,Yes
S03554,History,Economy little.,10/13/2024, not done ,A+,Yes
S09560,Science,Among cell.,3/9/2025,notdone,B,Yes
S11329,History,Information represent.,2/16/2025, Done ,F,No
S11665,English,Over choice.,9/28/2024, not done ,D,Yes
S00992,English,Move forget.,11/26/2024,not done,F, 
S03785,Math,Support lawyer.,3/1/2025,Not Done,D,Yes
S00253,Arabic,Time why.,1/22/2025,PENDING,D,Yes
S01386,English,Short both.,10/13/2024,pending,B-,Yes
S04911,History,Mean debate letter.,10/23/2024,done,B,Yes
S02905,Math,Full to risk.,9/30/2024, not done ,D,Yes
S10229,Math,Nearly behavior provide resource.,11/21/2024, Done ,B,No
S03917,History,Bed know management.,12/17/2024, Done ,B,Yes
S00386,Geography,Threat nearly hit.,11/6/2024, not done ,C-, 
S00910,Geography,Agent as everyone party.,1/31/2025,Done,D, 
S10043,Arabic,Adult toward home.,9/10/2024,notdone,B,Yes
S05048,Arabic,Another skin.,10/5/2024,not done,C-,Yes
S06791,History,Realize low act.,9/13/2024, pending ,A+, 
S02288,Arabic,Return foot quality.,12/23/2024,Pending,F,Yes
S04631,Science,We through use.,9/24/2024,Done,B-, 
S00809,Math,Put thousand site.,11/20/2024,done,B-,No
S05903,Geography,Protect pressure skill.,11/11/2024,done,A,No
S00074,Geography,Want check.,12/31/2024,not done,A+, 
S01366,Geography,Pattern single son.,10/30/2024,DONE,D, 
S00431,English,Result establish.,2/1/2025,pending,D,No
S00648,Geography,Idea eight.,9/25/2024,DONE,B,Yes
S03596,English,Run everything rock.,11/30/2024,DONE,B-,No
S01576,Geography,Recently since environmental agent.,1/30/2025,done,F, 
S07489,Arabic,Scene skin box.,1/2/2025,Pending,A+,Yes
S00919,Geography,His significant thank.,11/16/2024, Done ,B, 
S04272,English,Develop watch.,12/29/2024,DONE,B-,Yes
S03516,Geography,Adult might.,11/15/2024,NOT DONE,D,No
S09520,English,Measure especially.,9/23/2024,notdone,B-, 
S08395,Arabic,Can experience.,1/29/2025, Done ,C-,Yes
S02790,English,Into green.,12/23/2024, Done ,C-, 
S07639,Math,Late authority window.,1/2/2025,DONE,C-,Yes
S10260,Arabic,Place outside.,3/8/2025,pending,B,Yes
S02484,Science,Car once either name.,1/8/2025,PENDING,C-, 
S08064,Science,Rich party.,1/27/2025,Done ,F,No
S06363,Arabic,Debate result.,1/1/2025,Done ,C,No
S00366,History,Professor.,1/22/2025,NOT DONE,B-,No
S07890,Math,Majority new art.,9/22/2024, Done ,C,No
S03047,History,Place.,3/4/2025,DONE,A+, 
S10965,History,End effect according.,10/26/2024,DONE,F, 
S11881,Geography,Water glass deep.,1/5/2025, Done ,A,Yes
S09413,Arabic,Quickly.,11/15/2024, Done ,A,Yes
S11515,Math,Long door.,10/3/2024,Pend,B,Yes
S06409,Science,Information memory.,2/28/2025,NOT DONE,B, 
S00300,English,Establish list population stuff.,11/28/2024,Done ,C,Yes
S10470,History,Big would about.,10/26/2024,DONE,C-,Yes
S02564,Geography,Approach should pressure.,10/4/2024,DONE,B,Yes
S03390,English,Mrs.,1/5/2025,Not Done,C-, 
S08338,Science,Book role north.,10/12/2024,NOT DONE,D,No
S10254,History,Set road.,2/2/2025,Pend,B-,No
S09453,Math,Number chair nice.,10/21/2024,notdone,B-,No
S11708,Math,Report nation role.,9/30/2024, Done ,B-,Yes
S05769,Math,Trial laugh operation.,10/20/2024,Not Done,D,Yes
S03221,Math,Serious across.,10/18/2024,Not Done,A,Yes
S03050,Science,Republican truth similar.,10/25/2024, not done ,D,Yes
S01433,Science,Future spring national.,2/21/2025,Done ,B-,No
S01080,Science,Involve.,10/24/2024,Done,A+,No
S01245,History,First its yourself.,12/13/2024, not done ,B-,Yes
S07822,English,Born exist I.,9/20/2024,DONE,A+,Yes
S08255,Geography,Anything name.,3/2/2025,PENDING,C,Yes
S10587,English,Record cultural address.,2/2/2025,not done,C,No
S03054,Arabic,Rather save easy.,2/14/2025, Done ,D, 
S10246,English,Response future indicate.,11/9/2024,notdone,B,No
S05999,Geography,Likely apply and.,2/21/2025,Pending,A, 
S08109,Arabic,Term shake analysis.,12/13/2024,Done,A+,Yes
S01550,Arabic,Maybe company go.,2/13/2025,DONE,C, 
S03346,Arabic,Society exist.,2/19/2025,done,D,Yes
S05903,Math,Economic great.,10/13/2024,not done,B,Yes
S01643,History,Choice begin serious.,10/5/2024,Pend,A,No
S04940,English,Left thought hear ever.,12/19/2024, not done ,C-, 
S03155,Arabic,Those professional head.,10/2/2024,Pending,B-,Yes
S04045,Science,Picture near turn.,2/19/2025,notdone,A+,No
S07157,Science,Operation school chair.,9/17/2024, pending ,F, 
S07458,Arabic,Claim similar trouble.,1/3/2025,Done ,C-, 
S00100,History,Most.,3/6/2025, Done ,A, 
S06139,Science,Goal activity high.,11/20/2024,Not Done,C,Yes
S08380,English,Get product yourself media.,12/1/2024, Done ,D,No
S10772,History,Pressure similar.,3/8/2025,Done,D, 
S00870,Geography,Want probably specific.,1/14/2025,notdone,B-, 
S08452,Math,Follow sell kid.,10/16/2024, not done ,C, 
S10183,History,Conference far start.,12/9/2024,Pend,B, 
S00377,Geography,Official show agree.,2/16/2025,done,D, 
S05518,History,Draw may.,11/30/2024,DONE,C,No
S07318,English,Example.,1/26/2025,Done ,B-, 
S02593,Arabic,Short a anyone.,1/13/2025,done,A,No
S01920,Math,In believe.,1/4/2025,Not Done,B, 
S09792,Geography,Spring trade.,2/6/2025, Done ,D, 
S00599,Science,Option must.,11/2/2024,done,A,Yes
S01200,Arabic,Room for specific.,1/25/2025,done,A, 
S11092,English,Position boy always.,1/3/2025,Done,F,Yes
S05885,Science,Player learn.,12/9/2024, Done ,B-, 
S10481,Science,Right property plan.,11/2/2024,done,F,No
S02706,Geography,Second.,9/27/2024,NOT DONE,B,Yes
S00975,English,Who whom government.,11/24/2024, pending ,C,Yes
S09847,History,Land question.,9/9/2024,done,A,No
S10380,Arabic,Follow reality.,12/17/2024,Done ,C-,Yes
S04987,English,Partner action civil value.,10/17/2024,Done ,F,Yes
S04964,Geography,Wonder him other.,12/23/2024, pending ,F,Yes
S11431,Geography,Choose off population.,10/8/2024,PENDING,C-,Yes
S01585,Science,Size including.,3/4/2025,done,B,Yes
S01813,History,Fast reach trade.,2/9/2025, not done ,D, 
S09339,Math,Special back.,11/16/2024,Not Done,D,Yes
S04122,Math,Place suddenly.,1/11/2025,notdone,A+, 
S05448,Science,Tree food agreement.,1/22/2025,Pending,F,Yes
S00597,Arabic,Bring.,9/20/2024,notdone,F, 
S09229,Geography,Partner.,10/17/2024,Done ,A+, 
S10927,English,Democrat executive.,2/13/2025,Done ,B-,Yes
S10269,History,How past professor.,11/9/2024, not done ,C, 
S08099,Math,School themselves leave.,10/10/2024,Done,B-, 
S04173,Science,Drug crime customer.,10/6/2024,done,A,No
S07589,History,Role stay.,10/15/2024,Done ,D,No
S07383,Arabic,Cup organization tell.,11/1/2024,Done,B-, 
S01226,Arabic,Poor news than.,9/21/2024,NOT DONE,A,Yes
S04171,Science,Condition.,1/1/2025,NOT DONE,F,Yes
S08935,English,Television charge west.,9/14/2024,NOT DONE,C,No
S05056,Math,Matter color produce.,2/7/2025,Done,D,Yes
S05134,Geography,Machine house.,10/20/2024,Done,A,Yes
S07899,Arabic,Next story prove.,12/26/2024,done,A,Yes
S08625,History,Politics east impact.,9/24/2024,notdone,B-, 
S11040,Arabic,Ten back.,12/25/2024,Pend,C-, 
S09617,Geography,Medical soldier.,1/24/2025,Done ,B,Yes
S03353,Math,Brother surface college.,12/18/2024,Done,C, 
S05510,History,Strategy list.,1/23/2025,done,C-, 
S11963,Geography,Two performance reason.,9/17/2024, Done ,D,No
S02741,History,Wind all against.,2/11/2025,PENDING,A,No
S05953,History,Budget sit take.,9/27/2024,done,C-,Yes
S05004,Arabic,White morning someone.,11/13/2024,NOT DONE,A+, 
S04305,Science,Half traditional.,12/20/2024,notdone,B, 
S05864,Geography,Challenge property again.,9/9/2024,not done,B,Yes
S03003,Arabic,Thus consider.,10/22/2024,PENDING,B, 
S06024,English,Follow author fund.,3/2/2025,Not Done,A+,No
S08952,Geography,Maintain only town.,1/14/2025,Pending,B-,No
S00287,Arabic,Baby will health.,2/9/2025,notdone,A+,No
S02846,English,Computer rock.,10/27/2024,Done,C, 
S01722,Geography,Before himself read.,1/20/2025,Done,B-, 
S01464,English,Key those enjoy.,9/23/2024,Done ,F, 
S09630,Math,Bit skin allow.,11/29/2024,NOT DONE,A,Yes
S09912,History,Could board.,11/15/2024, Done ,D,No
S09959,Geography,Poor own.,12/4/2024,notdone,B, 
S01097,Arabic,Television new there hot.,12/20/2024, not done ,C,Yes
S07363,History,Year leave.,1/9/2025,Not Done,B, 
S06378,Math,Begin walk training.,9/16/2024,done,B, 
S03631,Geography,Measure task.,10/8/2024,DONE,F,Yes
S06978,Science,Position.,12/11/2024,Pend,B,Yes
S01923,Science,School detail.,1/14/2025,Done,B,Yes
S11024,History,Generation explain.,11/26/2024, not done ,C-,No
S10980,History,Fear class.,10/1/2024,done,B-,No
S02354,English,Worry travel consumer.,1/22/2025,done,B,Yes
S03072,Arabic,Reach identify moment.,1/30/2025,Done ,A,No
S10793,Arabic,Number.,11/15/2024,DONE,C,No
S09775,Arabic,Father.,11/30/2024, Done ,B-,No
S12018,Math,Debate carry they.,12/24/2024,Done ,A,Yes
S04021,Arabic,Magazine one beautiful.,1/30/2025,pending,B-,Yes
S01783,English,Note would.,9/24/2024,not done,F,No
S08187,Math,Coach heart.,9/24/2024, Done ,C,No
S08511,English,Main.,11/9/2024, not done ,C-,No
S04969,English,Team already.,2/12/2025,notdone,A,No
S11260,Geography,Build player.,11/7/2024,Done,B-,Yes
S01405,Arabic,Film traditional partner.,3/6/2025,Done,C,No
S04295,Arabic,Kid.,1/28/2025,Done,B-, 
S06807,Math,Marriage machine agency staff.,2/24/2025,Pend,C, 
S04710,Arabic,Source factor.,12/1/2024,PENDING,B,No
S08902,English,Crime whether middle.,9/26/2024,Pending,A,No
S04809,Geography,Else.,3/4/2025,Done ,A+,Yes
S11506,History,Body generation offer.,2/17/2025,pending,D,No
S03057,History,Computer management.,9/18/2024,pending,D,No
S10422,Math,Born day whatever.,2/4/2025,DONE,B-,Yes
S10430,Geography,Cell perhaps.,10/7/2024, Done ,A+,No
S01477,Geography,Contain less send.,3/4/2025,PENDING,A+, 
S02212,English,Common audience.,2/7/2025,Done ,F, 
S05252,History,Member single head.,2/28/2025, Done ,B,No
S00577,English,Many campaign.,1/7/2025,Done,D,No
S03384,Arabic,Ready me best.,1/8/2025, Done ,F, 
S06209,Science,Very within cut.,2/16/2025,DONE,C,Yes
S05878,Geography,Tough kid maybe.,10/8/2024,done,A+, 
S00447,Geography,Entire.,1/5/2025,not done,D, 
S00197,Geography,Draw thought begin.,11/14/2024,Pend,C-,No
S11287,Geography,Course true expect.,10/6/2024,not done,B, 
S10306,History,Money happy your rich.,10/18/2024,done,C,Yes
S11561,Math,Its movement.,3/6/2025,Done,A+,Yes
S10845,Geography,Meet.,1/3/2025,NOT DONE,B,No
S06699,History,Special board.,3/4/2025,Done ,A+,No
S10590,English,Imagine claim first get.,1/30/2025,PENDING,C, 
S08711,Science,Down animal.,2/13/2025,Pend,C-, 
S06239,Geography,Machine on.,12/15/2024,not done,C,No
S08653,History,Administration fine.,3/6/2025,done,F,No
S08827,Geography,Cultural west.,9/20/2024,notdone,B,Yes
S02131,Geography,Enjoy produce.,10/8/2024, not done ,B-, 
S05590,Arabic,Street establish.,1/6/2025,Done ,F,Yes
S05460,Geography,Type develop.,12/9/2024,DONE,C-, 
S08615,Math,Dog theory have.,9/14/2024,Pending,D, 
S01621,Arabic,Book budget big.,11/28/2024,Done,C-, 
S08582,Math,Call.,11/30/2024,Done ,A,No
S05213,English,Much morning.,2/13/2025,not done,F,No
S11294,Arabic,Determine today.,9/12/2024,not done,D,No
S07053,History,Growth physical.,12/30/2024,Not Done,A+, 
S00374,Geography,Suggest never.,2/12/2025,Done,A+,Yes
S04451,Arabic,Democrat doctor.,1/6/2025,done,B,No
S09690,History,Nothing course.,10/4/2024, not done ,C,No
S00231,Arabic,Between south with.,10/22/2024,DONE,A, 
S10231,Geography,Central rise.,11/11/2024,not done,F,No
S10198,Math,Around wait.,12/12/2024,not done,C,No
S11360,Geography,Huge sort.,2/11/2025, Done ,F, 
S06892,Geography,At save.,11/15/2024,not done,F, 
S01463,English,Road.,12/14/2024,DONE,C,No
S10110,Math,Turn wish.,11/27/2024,not done,F, 
S12029,Science,Build bar member.,11/19/2024,Not Done,B, 
S07991,Math,Onto contain key.,2/6/2025, pending ,F, 
S04619,English,Who fly fire.,2/19/2025, Done ,C,No
S05413,Science,Something usually point choose.,1/22/2025,DONE,A+,No
S07272,English,Discover own wonder.,10/5/2024,Done,F, 
S09613,History,Professor buy cut.,9/28/2024,Not Done,B-,No
S02328,History,Write beyond politics.,1/13/2025, not done ,B-, 
S11161,English,Work throughout once.,2/27/2025,NOT DONE,B-,No
S00175,Arabic,Power group after.,9/15/2024, Done ,C-, 
S09291,History,Yet agreement standard.,9/13/2024,notdone,C-,Yes
S07275,History,Which crime when.,12/30/2024,Done,C, 
S01951,Arabic,Long firm pattern.,2/27/2025,Done ,D,No
S11709,Arabic,Address sport.,12/19/2024,DONE,C,Yes
S05847,Math,Debate main.,10/13/2024,Not Done,C-,Yes
S05145,English,Challenge create world company.,1/13/2025,not done,D,No
S07486,English,After which.,2/3/2025,Done,C, 
S00927,Geography,Since language audience.,11/20/2024, Done ,B,No
S08651,English,Stock no question.,10/12/2024,Pend,B,Yes
